aX,aY,aZ,gX,gY,gZ
-1.05,1.107,1.024,4.15,4.944,9.888
-1.055,1.028,1.004,-14.526,2.93,-0.854
-1.03,1.06,0.996,-32.288,2.625,-9.399
-0.998,1.065,0.98,-44.434,2.747,-16.602
-0.971,1.01,0.958,-51.27,2.441,-23.315
-0.957,0.927,0.944,-57.007,2.625,-31.128
-0.964,0.833,0.948,-63.538,3.479,-40.405
-1.009,0.74,0.971,-71.289,6.409,-50.354
-1.026,0.683,0.991,-79.224,12.573,-59.204
-0.99,0.617,0.987,-86.67,21.057,-66.101
-0.928,0.556,0.947,-93.323,29.48,-72.327
-0.85,0.565,0.914,-99.67,36.072,-78.552
-0.805,0.565,0.89,-103.882,40.1,-84.717
-0.781,0.49,0.867,-105.957,42.053,-90.698
-0.778,0.364,0.853,-108.887,43.396,-98.206
-0.782,0.254,0.837,-115.295,45.593,-107.422
-0.798,0.133,0.815,-123.962,49.561,-117.31
-0.789,0.023,0.791,-132.935,55.786,-126.282
-0.781,-0.052,0.782,-139.709,63.354,-133.606
-0.8,-0.119,0.795,-141.785,71.411,-138.123
-0.827,-0.202,0.808,-138.611,80.811,-138.184
-0.813,-0.307,0.776,-132.08,91.98,-133.667
-0.734,-0.423,0.706,-125.793,102.6,-126.526
-0.634,-0.543,0.616,-121.826,110.291,-118.103
-4,2.417,3.981,-89.172,-33.386,167.48
-0.59,-4,0.942,147.949,92.773,300.476
-0.471,-3.654,0.531,69.763,168.091,264.954
-0.243,-1.853,0.743,-65.491,110.046,207.031
-0.051,0.252,1.843,-80.322,129.028,126.099
0.318,-0.351,1.241,6.897,143.677,31.189
-0.004,-1.661,1.025,33.447,144.287,-21.301
-0.048,-0.542,1.252,-17.944,117.249,-42.114
-0.104,0.025,1.231,-35.767,91.614,-56.702
-0.267,0.381,1.177,-32.959,66.223,-48.706
-0.494,0.488,1.076,-15.93,40.833,-19.897
-0.374,0.059,0.977,10.132,23.437,5.676
-0.287,-0.236,0.918,24.231,14.587,17.212
-0.357,-0.049,0.927,24.902,9.216,17.212
-0.444,-0.017,0.905,27.893,5.615,17.578
-0.414,-0.397,0.837,33.142,3.906,20.935
-0.431,-0.525,0.812,26.917,4.395,17.883
-0.421,-0.375,0.843,13.916,6.836,9.094
-0.413,-0.321,0.862,4.761,8.484,2.625
-0.417,-0.264,0.882,-0.977,8.911,-0.488
-0.414,-0.181,0.902,-3.662,8.24,-2.014
-0.404,-0.134,0.921,-3.418,7.019,-2.197
-0.423,-0.13,0.929,-0.916,4.883,-1.343
-0.403,-0.152,0.927,1.648,2.502,-0.366
-0.414,-0.137,0.919,3.784,0.122,0.549
-0.401,-0.156,0.911,6.348,-1.709,1.709
-0.402,-0.198,0.907,8.179,-3.479,2.686
-0.42,-0.22,0.899,8.728,-5.066,2.869
-0.424,-0.234,0.889,8.118,-5.981,2.136
-0.434,-0.233,0.88,6.958,-6.348,1.16
-0.432,-0.212,0.876,5.493,-6.226,0.122
-0.434,-0.199,0.883,4.639,-6.226,-0.305
-0.431,-0.194,0.885,4.15,-6.409,-0.61
-0.425,-0.192,0.881,4.089,-6.714,-0.671
-0.432,-0.178,0.877,4.333,-6.958,-0.61
-0.44,-0.175,0.872,4.822,-7.08,-0.061
-0.442,-0.181,0.866,5.615,-7.019,0.732
-0.443,-0.182,0.867,6.042,-6.47,1.221
-0.447,-0.196,0.864,6.104,-6.042,1.648
-0.448,-0.209,0.858,5.981,-5.554,2.075
-0.463,-0.193,0.857,5.371,-4.944,2.197
-0.492,-0.173,0.86,5.188,-3.784,2.502
-0.481,-0.155,0.863,5.676,-1.953,3.479
-0.413,-0.242,0.88,6.348,-0.854,4.272
-0.384,-0.301,0.902,5.188,-1.587,4.517
-0.396,-0.325,0.915,2.075,-4.395,2.869
-0.395,-0.311,0.941,-2.502,-7.629,-0.366
-0.408,-0.259,0.977,-5.981,-11.719,-2.991
-0.372,-0.251,1.015,-7.568,-17.7,-4.822
-0.259,-0.319,1.058,-6.592,-26.978,-6.775
-0.128,-0.482,1.112,-4.761,-40.71,-11.475
-0.062,-0.531,1.178,-7.263,-59.875,-21.851
-0.084,-0.447,1.234,-8.484,-82.397,-36.682
-0.123,-0.392,1.284,-0.122,-104.675,-57.19
-0.267,-0.811,1.28,18.738,-123.169,-84.351
-0.483,-0.849,1.264,35.522,-133.24,-115.173
-0.75,-0.638,1.065,57.8,-131.897,-143.799
-1.453,-1.353,0.995,79.224,-123.901,-162.781
-1.859,-2.675,0.908,76.843,-109.558,-175.72
-2.373,-3.027,0.924,14.404,-89.294,-168.091
-2.233,-2.668,1.009,-64.453,-64.819,-127.563
-1.409,-2.074,0.574,-97.168,-39.734,-63.11
-0.819,-1.575,0.23,-88.379,-39.124,-6.104
-0.705,-1.204,0.202,-52.429,-61.951,32.776
-0.82,-1.088,0.368,-1.099,-88.44,60.242
-0.913,-1.146,0.529,51.147,-105.774,83.74
-0.878,-1.193,0.599,92.224,-111.511,103.76
-0.769,-1.176,0.606,118.408,-110.901,120.178
-0.649,-1.036,0.567,133.301,-108.887,132.996
-0.528,-0.775,0.526,144.226,-108.521,142.822
-0.421,-0.567,0.491,158.203,-110.474,150.024
-0.367,-0.432,0.463,174.133,-113.831,152.893
-0.37,-0.302,0.457,189.331,-117.188,150.696
-0.364,-0.187,0.443,202.82,-118.896,145.081
-0.364,-0.058,0.444,214.905,-121.094,137.451
-0.404,0.073,0.449,227.295,-124.084,129.822
-0.463,0.115,0.463,239.99,-128.845,123.596
-0.56,0.072,0.51,248.657,-134.46,118.347
-0.754,0.106,0.647,249.695,-139.465,112.427
-0.985,0.241,0.827,245.056,-140.564,109.375
-1.171,0.319,0.986,238.159,-136.169,112.122
-1.28,0.284,1.073,227.966,-128.174,119.019
-1.306,0.308,1.107,209.167,-117.981,125.854
-1.301,0.515,1.15,183.899,-109.009,131.165
-1.342,0.759,1.187,160.522,-103.699,136.292
-1.393,0.935,1.213,144.409,-100.952,142.09
-1.469,1.011,1.221,133.85,-100.037,148.254
-1.543,0.957,1.182,123.84,-100.22,153.137
-1.623,0.749,1.159,106.445,-100.098,151.245
-1.819,0.49,1.222,71.655,-97.168,137.329
-2.001,0.464,1.349,15.564,-83.252,109.802
-2.088,0.864,1.45,-48.401,-53.955,71.167
-2.005,1.358,1.459,-93.567,-14.099,27.039
-1.807,1.654,1.367,-103.821,28.015,-19.226
-1.572,1.548,1.209,-87.097,64.331,-65.857
-1.355,1.117,1.035,-65.613,88.867,-108.154
-1.196,0.644,0.893,-59.937,102.234,-143.433
-1.099,0.306,0.813,-73.669,106.445,-170.654
-1.095,0.087,0.806,-98.145,105.591,-188.11
-1.139,-0.103,0.804,-123.657,104.553,-196.045
-1.144,-0.226,0.78,-147.095,106.934,-197.083
-1.081,-0.268,0.739,-166.504,111.633,-193.726
-0.993,-0.342,0.649,-178.711,115.295,-186.768
-0.883,-0.361,0.573,-185.181,116.577,-177.795
-0.861,-0.342,0.573,-187.256,113.892,-166.87
-0.914,-0.478,0.562,-185.12,109.192,-153.076
-0.964,-0.586,0.562,-185.608,106.689,-141.174
-0.971,-0.576,0.551,-189.819,108.459,-132.629
-0.925,-0.514,0.52,-194.092,112.061,-126.587
-0.847,-0.451,0.461,-193.787,115.234,-121.338
-0.779,-0.414,0.405,-186.707,115.723,-116.76
-0.766,-0.433,0.388,-174.438,113.403,-111.694
-0.81,-0.523,0.405,-159.363,109.863,-104.736
-0.88,-0.711,0.448,-145.874,107.239,-94.482
-0.937,-0.935,0.453,-138.672,107.849,-81.177
-0.907,-1.125,0.384,-141.785,110.352,-63.171
-0.814,-1.179,0.271,-154.724,109.924,-43.03
-0.725,-1.111,0.17,-169.373,104.248,-22.4
-0.672,-1.01,0.109,-177.429,92.407,-1.038
-1.425,-3.42,3.384,88.013,36.438,227.966
1.164,-2.081,-0.379,134.827,186.951,251.099
-2.058,-2.626,1.98,7.202,124.146,206.604
-0.421,-0.431,0.807,-34.851,154.846,166.504
-0.173,-1.302,1.249,14.282,153.809,114.319
0.203,-1.571,1.158,23.987,164.124,57.8
0.128,-0.995,1.169,0.671,152.344,6.592
-0.047,-0.535,1.247,-20.691,137.573,-35.156
-0.033,-0.202,1.263,-25.452,118.164,-61.768
-0.212,0.142,1.199,-22.644,94.299,-66.711
-0.44,0.201,1.048,-14.709,69.336,-50.72
-0.502,0.192,0.933,-4.272,48.523,-23.01
-0.505,0.076,0.888,6.714,35.339,2.563
-0.503,-0.13,0.824,17.395,29.968,17.944
-0.453,-0.332,0.813,20.264,29.907,21.484
-0.471,-0.35,0.818,16.907,32.288,18.127
-0.488,-0.342,0.824,11.78,34.363,13.062
-0.474,-0.346,0.836,7.019,36.377,8.606
-0.451,-0.335,0.857,2.319,37.354,4.395
-0.407,-0.319,0.901,-2.014,36.743,1.038
-0.371,-0.307,0.934,-5.493,33.997,-1.16
-0.352,-0.215,0.973,-7.69,28.87,-2.38
-0.344,-0.105,0.99,-6.592,22.034,-2.625
-0.352,-0.077,0.996,-1.099,14.526,-0.916
-0.327,-0.176,0.976,6.287,6.836,2.625
-0.332,-0.258,0.948,10.986,-0.122,4.272
-0.377,-0.252,0.927,12.085,-5.371,3.662
-0.41,-0.249,0.904,12.268,-9.216,2.319
-0.432,-0.255,0.889,12.39,-11.414,1.465
-0.424,-0.286,0.885,11.963,-12.695,0.977
-0.415,-0.315,0.882,10.681,-14.099,-0.427
-0.406,-0.317,0.881,8.301,-15.32,-2.441
-0.4,-0.301,0.885,6.226,-16.907,-4.822
-0.401,-0.263,0.892,4.395,-19.104,-7.385
-0.409,-0.253,0.885,3.052,-21.606,-9.583
-0.421,-0.217,0.883,2.38,-24.292,-9.888
-0.426,-0.202,0.872,2.502,-27.1,-8.85
-0.432,-0.195,0.87,2.991,-29.358,-7.324
-0.432,-0.23,0.859,3.845,-31.189,-6.348
-0.433,-0.241,0.855,3.784,-32.959,-6.042
-0.433,-0.262,0.866,2.991,-34.851,-6.042
-0.413,-0.281,0.894,2.075,-37.72,-6.531
-0.428,-0.305,0.929,0.793,-41.87,-7.629
-0.427,-0.323,0.929,-0.061,-47.241,-9.827
-0.319,-0.346,0.979,-0.488,-54.016,-13.367
-0.286,-0.369,1.048,-0.061,-63.904,-18.86
-0.257,-0.333,1.13,2.075,-77.271,-26.611
-0.231,-0.39,1.194,9.705,-94.299,-38.879
-0.242,-0.436,1.256,18.616,-113.342,-56.396
-0.385,-0.413,1.296,30.884,-132.263,-78.064
-0.486,-0.682,1.241,52.185,-147.888,-99.792
-0.576,-1.18,1.13,71.228,-156.677,-120.605
-0.728,-1.172,1.171,75.134,-157.104,-138.977
-0.883,-0.951,1.073,77.759,-146.667,-153.809
-1.014,-1.069,0.79,88.013,-131.348,-166.199
-1.38,-1.791,0.59,96.191,-120.239,-173.401
-1.807,-2.278,0.375,73.303,-111.45,-151.489
-1.899,-2.413,0.446,32.837,-103.027,-85.205
-1.32,-2.214,0.186,19.897,-92.957,7.935
-0.761,-1.74,-0.115,26.855,-94.238,96.252
-0.674,-1.167,-0.119,46.265,-113.159,161.499
-0.823,-0.774,0.044,80.139,-132.019,204.346
-0.88,-0.62,0.148,120.728,-137.085,227.6
-0.77,-0.54,0.145,153.564,-131.287,233.826
-0.628,-0.423,0.126,176.086,-123.962,228.943
-0.582,-0.299,0.108,193.726,-119.019,221.619
-0.625,-0.211,0.147,211.548,-117.493,215.942
-0.762,-0.099,0.218,227.539,-117.554,213.501
-0.861,-0.049,0.278,239.929,-117.554,214.233
-0.933,0.013,0.333,244.751,-118.835,215.271
-1.016,0.139,0.404,240.662,-122.681,215.576
-1.154,0.027,0.439,229.797,-129.395,215.088
-1.325,-0.07,0.529,206.177,-136.23,212.28
-1.645,-0.005,0.687,172.058,-139.771,204.895
-1.931,0.179,0.81,134.705,-135.315,198.364
-2.053,0.463,0.894,101.135,-122.253,191.833
-2.062,0.759,0.933,75.745,-104.37,179.443
-2,0.94,0.93,58.411,-85.571,155.029
-1.982,1.041,0.937,44.25,-67.139,116.089
-2.048,1.047,0.973,29.907,-48.096,65.247
-2.151,0.89,1.041,14.343,-24.963,9.521
-2.187,0.707,1.098,-4.517,3.906,-42.297
-2.047,0.664,1.081,-27.222,37.659,-85.205
-1.781,0.642,0.977,-45.776,69.275,-117.371
-1.488,0.6,0.837,-57.007,92.59,-143.25
-1.274,0.562,0.731,-63.354,106.628,-165.588
-1.101,0.388,0.613,-68.665,112.732,-184.631
-1.009,0.068,0.566,-80.566,113.586,-205.139
-1.017,-0.017,0.588,-104.98,113.403,-227.417
-1.044,0.004,0.638,-130.31,116.028,-245.728
-1.016,0.023,0.659,-146.057,121.765,-256.531
-0.947,0,0.657,-151.367,128.662,-260.925
-0.892,-0.101,0.633,-149.597,135.01,-260.437
-0.845,-0.281,0.553,-145.447,141.663,-256.287
-0.778,-0.598,0.406,-145.935,148.804,-250.977
-0.643,-0.801,0.322,-156.372,155.396,-249.512
-0.612,-0.746,0.314,-171.326,158.813,-252.747
-0.638,-0.679,0.349,-179.199,160.095,-250.793
-0.667,-0.639,0.373,-175.049,163.086,-244.629
-0.671,-0.686,0.369,-160.767,167.603,-234.68
-0.636,-0.834,0.339,-143.188,172.424,-221.924
-0.612,-0.948,0.3,-125.793,175.049,-208.069
-0.609,-0.984,0.278,-109.07,174.927,-191.772
-0.609,-1.013,0.275,-89.6,172.852,-172.241
-0.654,-1.145,0.262,-66.589,170.166,-146.667
-0.639,-1.34,0.239,-44.617,166.626,-112.427
-0.636,-1.504,0.241,-28.564,159.485,-66.833
-0.628,-1.593,0.228,-19.409,148.621,-12.878
-0.614,-1.605,0.222,-15.747,134.583,43.945
-0.636,-1.532,0.235,-14.709,118.042,98.022
-0.632,-1.432,0.261,-14.099,99.792,143.555
-0.639,-1.31,0.31,-13,80.811,180.176
-0.663,-1.179,0.361,-9.888,62.317,207.031
-0.657,-1.025,0.397,-3.662,45.044,223.755
-0.504,-0.759,0.311,6.592,28.809,232.117
-0.229,-0.541,0.207,23.804,8.789,230.835
-0.307,-0.347,0.383,50.415,-17.395,218.262
-2.623,-0.755,2.141,87.036,-36.438,194.885
-3.776,2.517,3.982,56.824,40.161,80.566
-0.58,-2.585,1.779,53.711,160.583,-49.377
0.797,-0.886,1.226,28.442,179.26,-48.828
0.328,-0.084,1.226,-12.817,149.353,-76.05
-0.217,-0.303,1.315,-12.878,131.958,-76.233
-0.19,-0.444,1.138,-18.921,102.661,-57.373
-0.321,0.441,1.206,-25.574,70.923,-33.63
-0.17,0.432,1.184,-10.742,45.166,-11.475
-0.269,0.063,1.068,14.221,24.292,9.277
-0.424,-0.005,0.97,29.663,8.972,22.156
-0.424,-0.12,0.895,37.354,2.014,26.062
-0.454,-0.183,0.867,39.063,0.122,26.062
-0.501,-0.259,0.833,38.513,0.549,24.719
-0.47,-0.548,0.775,35.034,2.625,22.827
-0.472,-0.548,0.793,22.705,6.348,16.418
-0.45,-0.405,0.832,8.789,10.254,6.47
-0.412,-0.292,0.881,-0.305,12.817,-0.061
-0.404,-0.214,0.917,-4.456,12.207,-1.953
-0.405,-0.154,0.945,-4.15,9.033,-2.014
-0.401,-0.132,0.948,-1.099,4.883,-1.038
-0.411,-0.137,0.937,3.174,0.671,0.61
-0.41,-0.173,0.929,6.897,-3.113,2.502
-0.406,-0.24,0.917,8.911,-6.409,3.296
-0.413,-0.257,0.908,8.24,-8.606,2.136
-0.418,-0.231,0.902,6.836,-10.254,0.122
-0.421,-0.214,0.9,5.981,-11.719,-1.465
-0.418,-0.213,0.901,5.432,-13.184,-2.319
-0.398,-0.21,0.898,5.31,-14.954,-3.052
-0.397,-0.198,0.904,5.554,-17.09,-4.15
-0.409,-0.175,0.909,6.348,-19.653,-4.578
-0.405,-0.176,0.901,7.69,-22.4,-4.7
-0.4,-0.195,0.892,8.484,-25.208,-4.761
-0.404,-0.215,0.892,8.667,-28.137,-4.761
-0.41,-0.205,0.891,8.179,-31.067,-4.944
-0.404,-0.214,0.884,7.751,-34.058,-5.493
-0.397,-0.224,0.893,7.141,-37.354,-6.165
-0.409,-0.199,0.912,6.348,-41.077,-7.08
-0.394,-0.192,0.946,6.226,-46.082,-7.446
-0.365,-0.242,0.99,6.348,-53.162,-7.141
-0.344,-0.297,1.033,5.981,-63.66,-7.935
-0.325,-0.313,1.102,5.798,-76.599,-11.353
-0.258,-0.344,1.201,6.287,-92.163,-17.212
-0.218,-0.355,1.262,7.935,-111.633,-25.208
-0.172,-0.503,1.299,13.489,-134.888,-38.513
-0.21,-0.74,1.337,18.86,-160.522,-58.96
-0.362,-0.972,1.341,21.179,-183.716,-81.36
-0.596,-0.83,1.397,27.1,-198.242,-107.117
-0.975,-0.676,1.406,51.941,-200.989,-136.414
-1.033,-1.104,1.163,92.896,-185.059,-160.767
-1.052,-1.224,0.74,122.681,-159.058,-183.777
-1.252,-1.737,0.404,136.719,-135.681,-203.552
-2.126,-2.634,0.368,125,-115.112,-204.224
-2.542,-3.123,0.604,66.895,-80.505,-150.024
-1.49,-3.227,0.158,19.043,-36.499,-53.467
-0.503,-2.36,-0.397,-18.372,-18.555,35.278
-0.542,-1.228,-0.234,-27.71,-37.17,95.093
-0.822,-0.535,0.132,9.094,-55.359,134.155
-0.838,-0.496,0.284,74.707,-51.819,161.621
-0.718,-0.509,0.258,132.568,-36.865,177.185
-0.624,-0.352,0.215,170.349,-23.682,183.96
-0.587,-0.117,0.221,197.449,-16.846,185.913
-0.593,0.187,0.286,221.497,-16.113,188.538
-0.634,0.54,0.375,247.314,-20.813,196.411
-0.654,0.836,0.425,277.527,-29.358,211.365
-0.742,0.848,0.452,310.73,-44.25,232.788
-0.905,0.366,0.436,329.529,-66.895,257.69
-1.01,-0.334,0.496,299.438,-94.421,271.729
-1.259,-0.288,0.729,205.566,-122.437,261.23
-1.69,0.65,1.048,83.13,-144.897,230.103
-2.159,1.929,1.332,-11.169,-153.748,194.824
-2.408,2.686,1.538,-39.124,-141.541,157.349
-2.545,2.758,1.682,-14.404,-108.765,110.107
-2.478,2.247,1.666,19.775,-64.148,53.406
-2.221,1.619,1.521,28.015,-19.592,-4.883
-1.946,1.257,1.363,3.174,15.381,-59.875
-1.676,1.152,1.219,-35.522,38.513,-105.225
-1.442,1.075,1.086,-66.833,51.392,-136.963
-1.263,0.915,0.996,-84.961,56.824,-157.166
-1.135,0.735,0.943,-94.849,58.228,-167.358
-1.044,0.49,0.899,-102.6,57.922,-170.227
-0.957,0.188,0.837,-113.403,57.19,-168.64
-0.889,-0.016,0.769,-130.798,57.007,-167.358
-0.858,-0.074,0.728,-150.94,57.678,-167.48
-0.863,-0.1,0.682,-165.283,60.791,-167.419
-0.886,-0.215,0.624,-170.654,66.956,-165.771
-0.893,-0.25,0.606,-168.701,77.881,-165.283
-0.945,-0.266,0.618,-159.241,89.844,-162.537
-0.927,-0.368,0.561,-143.188,104.614,-155.029
-0.807,-0.552,0.429,-127.014,119.873,-145.691
-0.669,-0.717,0.281,-116.943,130.737,-138.062
-0.582,-0.789,0.169,-113.586,135.925,-132.507
-0.542,-0.817,0.129,-111.877,135.132,-126.343
-0.547,-0.813,0.125,-108.276,131.409,-116.272
-0.535,-0.8,0.124,-101.929,127.014,-100.342
-0.435,-0.762,0.049,-92.468,121.582,-80.261
-0.218,-0.727,-0.08,-80.75,112.305,-57.617
-0.092,-0.767,-0.136,-66.101,93.445,-35.645
-0.143,-0.848,-0.061,-50.903,67.566,-13.977
-0.232,-0.988,0.073,-39.673,41.26,9.46
-0.434,-1.116,0.289,-32.715,19.47,35.034
-0.575,-1.139,0.448,-29.114,7.202,60.913
-0.559,-1.101,0.468,-25.757,1.648,84.778
-0.412,-1.042,0.361,-22.522,-4.395,102.722
-1.869,-0.191,1.007,-19.836,-16.052,111.389
-4,-2.481,4,21.057,13.733,145.874
1.006,-2.771,-1.582,125.793,186.096,210.815
-1.544,-3.193,2.059,-31.677,145.081,163.33
0.265,1.33,1.352,-82.092,149.231,115.54
0.397,-1.169,1.445,13.855,166.077,50.415
-0.097,-1.883,1.116,30.762,169.495,6.104
0.014,-0.605,1.201,-27.832,140.564,-20.508
-0.004,-0.068,1.242,-38.94,121.704,-45.715
-0.226,0.054,1.136,-35.828,97.534,-48.096
-0.359,0.13,1.055,-29.602,73.853,-34.241
-0.369,0.277,1.039,-20.63,54.382,-14.954
-0.359,0.045,0.975,-5.92,40.1,4.089
-0.349,-0.149,0.944,5.554,30.09,15.503
-0.382,-0.211,0.914,9.521,23.743,16.602
-0.442,-0.32,0.911,9.583,19.714,12.573
-0.388,-0.401,0.882,6.47,16.968,7.08
-0.784,-1.407,1.16,94.543,-141.113,-149.719
-0.792,-1.393,1.019,112.549,-130.188,-178.284
-0.878,-1.184,0.803,126.038,-116.943,-205.322
-1.123,-1.821,0.61,139.16,-107.971,-224.731
-1.786,-2.621,0.484,124.146,-99.304,-217.224
-2.15,-3.272,0.586,75.317,-84.778,-151.733
-1.418,-3.628,0.22,44.495,-65.002,-34.058
-0.623,-3.054,-0.219,21.423,-63.965,84.778
-0.507,-1.94,-0.121,12.451,-91.553,178.955
-0.706,-0.958,0.212,45.227,-119.08,246.704
-0.802,-0.629,0.418,119.568,-126.709,289.978
-0.732,-0.758,0.461,198.242,-119.141,308.35
-0.699,-0.735,0.487,249.817,-105.53,305.725
-0.767,-0.594,0.547,274.536,-92.346,291.626
-0.834,-0.442,0.563,285.889,-81.36,275.208
-0.882,-0.385,0.595,290.833,-74.585,260.193
-0.933,-0.231,0.608,290.344,-71.594,250.671
-1.027,0.047,0.626,287.842,-74.219,248.657
-1.081,0.274,0.63,290.71,-82.275,251.953
-1.179,0.173,0.573,295.227,-96.497,256.409
-1.258,-0.023,0.517,285.889,-116.516,258.972
-1.445,-0.122,0.578,255.859,-140.015,253.906
-1.73,-0.034,0.699,213.562,-161.072,243.591
-2.036,0.208,0.856,169.25,-172.974,231.384
-2.284,0.489,1.031,132.385,-172.974,219.116
-2.432,0.676,1.152,105.53,-161.865,202.759
-2.477,0.786,1.21,82.947,-140.625,175.659
-2.491,0.914,1.25,59.448,-113.159,135.376
-2.468,1,1.261,34.79,-81.116,84.045
-2.442,1.011,1.276,12.329,-47.058,26.062
-2.406,0.922,1.267,-5.31,-13.062,-27.405
-2.237,0.717,1.192,-19.592,19.531,-69.763
-1.975,0.461,1.069,-34.973,46.997,-100.464
-1.691,0.276,0.947,-56.396,65.552,-122.742
-1.425,0.185,0.841,-82.764,74.402,-139.526
-1.211,0.143,0.751,-108.643,75.623,-153.625
-1.069,0.114,0.691,-130.798,72.083,-165.649
-0.97,0.073,0.656,-147.156,67.261,-176.636
-0.929,0.017,0.66,-157.715,63.171,-186.279
-0.929,-0.098,0.678,-163.513,61.768,-193.726
-0.939,-0.216,0.717,-167.175,64.27,-199.158
-0.918,-0.306,0.729,-171.692,70.74,-202.698
-0.891,-0.366,0.733,-176.331,78.979,-205.261
-0.847,-0.413,0.698,-179.871,88.013,-206.177
-0.831,-0.435,0.677,-180.542,98.938,-208.679
-0.83,-0.471,0.649,-177.368,110.84,-209.717
-0.809,-0.56,0.607,-170.593,123.84,-208.679
-0.746,-0.678,0.527,-164.185,136.597,-206.177
-0.654,-0.822,0.42,-161.56,147.461,-201.843
-0.559,-0.95,0.303,-163.391,155.029,-197.449
-0.501,-1.027,0.208,-169.25,159.058,-194.275
-0.462,-1.05,0.134,-174.927,160.095,-191.406
-0.456,-1.04,0.1,-177.734,158.936,-186.523
-0.453,-1.008,0.061,-174.622,156.677,-177.551
-0.401,-0.994,0.004,-164.734,152.893,-164.001
-0.26,-0.961,-0.091,-148.682,144.897,-145.996
-0.128,-0.968,-0.178,-125.244,128.601,-123.108
-0.157,-1.006,-0.166,-96.375,103.638,-94.788
-0.359,-1.093,-0.046,-63.416,76.05,-59.57
-0.563,-1.231,0.077,-30.212,53.772,-20.569
-0.63,-1.399,0.103,-3.906,38.513,16.479
-0.526,-1.461,0.029,9.155,26.001,46.814
-0.877,-1.238,0.117,11.78,10.193,66.162
-4,0.284,3.091,12.146,2.502,88.013
-1.13,-3.297,0.515,103.882,124.268,170.654
-0.8,-2.145,-0.176,4.883,227.661,162.72
-0.295,0.507,1.509,-62.744,162.964,124.817
0.367,-0.18,1.979,4.395,205.505,77.454
0.545,-1.927,0.99,47.729,208.618,27.649
-0.167,-1.29,1.232,-7.874,180.237,-0.305
0.405,-0.472,1.423,-38.574,149.78,-30.273
0.099,-0.116,1.364,-47.058,115.906,-46.753
-0.22,-0.103,1.202,-42.725,80.322,-43.152
-0.339,0.151,1.13,-35.828,49.805,-30.09
-0.362,0.199,1.056,-22.766,28.32,-14.771
-0.414,0.048,0.969,-7.08,14.465,-1.709
-0.399,-0.067,0.884,4.211,6.775,5.92
-0.45,-0.019,0.86,10.62,4.028,10.01
-0.579,0.075,0.84,16.541,4.333,14.099
-0.555,-0.165,0.792,23.926,7.324,20.813
-0.53,-0.376,0.759,25.391,12.634,24.109
-0.522,-0.437,0.769,18.738,18.86,20.325
-0.492,-0.404,0.814,8.85,25.085,13.245
-0.445,-0.334,0.864,0.305,28.87,7.019
-0.425,-0.26,0.892,-5.493,29.663,3.479
-0.385,-0.17,0.92,-7.874,28.503,1.831
-0.362,-0.125,0.951,-6.653,25.452,2.075
-0.323,-0.13,0.969,-2.991,20.63,3.357
-0.302,-0.165,0.967,1.221,14.771,4.639
-0.327,-0.218,0.937,4.7,8.911,5.432
-0.399,-0.237,0.907,6.348,4.456,5.31
-0.416,-0.249,0.893,5.554,2.258,4.211
-0.43,-0.249,0.892,4.333,1.648,2.869
-0.431,-0.22,0.894,2.563,1.587,1.465
-0.437,-0.178,0.9,1.77,1.648,0.793
-0.437,-0.166,0.904,2.502,1.465,0.916
-0.429,-0.188,0.9,4.272,1.282,1.953
-0.429,-0.199,0.896,5.371,0.977,2.563
-0.428,-0.191,0.895,5.859,0.977,2.502
-0.418,-0.194,0.891,6.47,1.038,2.808
-0.416,-0.204,0.882,6.836,0.916,3.174
-0.424,-0.204,0.885,7.019,0.854,3.54
-0.412,-0.212,0.872,7.141,0.977,3.54
-0.414,-0.218,0.873,7.019,1.16,3.601
-0.408,-0.225,0.866,6.653,1.526,3.54
-0.403,-0.229,0.865,5.737,1.892,3.296
-0.406,-0.227,0.867,4.944,2.38,3.052
-0.402,-0.226,0.861,4.089,2.747,2.93
-0.385,-0.223,0.857,3.296,2.93,2.808
-0.358,-0.233,0.855,2.563,2.869,2.563
-0.347,-0.251,0.87,1.953,2.319,2.014
-0.347,-0.253,0.889,1.038,1.038,1.465
-0.342,-0.262,0.897,0,-0.916,0.61
-0.339,-0.28,0.904,-1.221,-3.601,-0.366
-0.344,-0.281,0.923,-2.747,-6.348,-1.709
-0.346,-0.267,0.951,-4.333,-9.827,-2.93
-0.353,-0.284,0.975,-5.188,-14.404,-4.15
-0.351,-0.326,0.993,-6.104,-20.142,-5.615
-0.302,-0.339,1.01,-8.606,-27.649,-7.935
-2.027,-0.607,0.514,67.383,-134.155,-84.473
-2.583,-0.939,0.378,74.28,-144.531,-75.5
-2.932,-1.046,0.41,68.909,-159.058,-52.734
-2.966,-1.073,0.547,60.974,-171.875,-19.47
-2.766,-0.966,0.519,52.612,-181.213,11.597
-2.64,-0.751,0.497,44.495,-194.946,31.738
-2.62,-0.495,0.603,42.908,-215.515,38.391
-2.645,-0.331,0.786,52.307,-237.793,35.095
-2.687,-0.357,0.999,69.336,-255.554,26.367
-2.675,-0.45,1.221,87.036,-262.817,12.756
-2.563,-0.578,1.361,99.182,-257.751,-1.282
-2.294,-0.667,1.378,100.952,-243.53,-15.198
-1.946,-0.7,1.336,93.75,-226.074,-32.227
-1.666,-0.543,1.271,79.468,-210.51,-51.27
-1.432,-0.398,1.214,66.467,-198.059,-70.618
