aX,aY,aZ,gX,gY,gZ
-0.68,-0.025,-0.344,7.568,105.591,20.935
-0.607,0.081,-0.307,9.827,84.167,11.414
-0.525,0.104,-0.255,17.09,64.148,4.883
-0.466,0.047,-0.196,25.574,45.105,0.977
-0.437,-0.026,-0.132,30.701,27.588,-1.282
-0.41,-0.075,-0.061,31.25,13.611,-2.258
-0.349,-0.08,0.019,27.588,3.113,-2.502
-0.222,-0.023,0.102,23.376,-4.333,-2.625
-0.096,0.059,0.17,22.095,-10.376,-2.38
0.007,0.041,0.229,24.17,-16.602,-0.854
0.078,-0.018,0.272,25.574,-23.071,0.916
0.106,-0.04,0.337,23.254,-28.992,1.038
0.105,-0.047,0.41,19.775,-33.142,0.732
0.117,-0.032,0.476,16.663,-34.485,0.183
0.169,-0.025,0.519,15.015,-33.813,-0.488
0.204,-0.033,0.551,14.221,-32.593,-1.526
0.225,-0.036,0.58,14.038,-31.555,-2.686
0.252,-0.05,0.606,13.794,-30.884,-4.272
0.253,-0.029,0.661,13.611,-30.945,-6.653
0.209,-0.057,0.722,14.221,-31.189,-8.972
0.174,-0.121,0.759,14.648,-30.457,-10.559
0.143,-0.167,0.78,12.756,-29.175,-12.268
0.121,-0.164,0.791,9.277,-28.198,-14.099
0.113,-0.142,0.8,6.958,-27.649,-16.296
0.176,-0.13,0.813,7.324,-27.893,-18.127
0.205,-0.101,0.83,10.193,-30.151,-20.447
0.197,-0.127,0.861,15.137,-33.02,-22.095
0.18,-0.181,0.887,19.592,-35.522,-22.644
0.171,-0.236,0.896,21.118,-37.048,-22.644
0.191,-0.28,0.892,18.982,-38.147,-22.583
0.235,-0.279,0.886,14.099,-39.795,-23.071
0.279,-0.227,0.911,9.033,-42.053,-23.926
0.308,-0.189,0.968,7.019,-44.861,-24.658
0.277,-0.22,1.019,8.667,-47.363,-24.78
0.241,-0.312,1.057,10.803,-47.974,-24.109
0.245,-0.364,1.06,9.521,-46.448,-23.315
0.249,-0.34,1.054,5.798,-44.006,-22.583
0.257,-0.294,1.042,2.93,-41.26,-21.362
0.253,-0.266,1.035,3.296,-39.246,-20.142
0.278,-0.283,1.065,6.042,-38.147,-19.165
0.228,-0.315,1.098,9.277,-37.964,-18.799
0.187,-0.358,1.1,11.292,-36.377,-17.517
0.206,-0.371,1.065,10.498,-32.776,-15.076
0.251,-0.32,1.027,7.568,-30.09,-13.306
0.281,-0.246,1.001,4.944,-29.358,-12.695
0.255,-0.209,1.001,5.127,-30.029,-12.695
0.228,-0.235,1.017,7.08,-31.311,-13.672
0.232,-0.288,1.033,8.24,-31.555,-15.442
0.234,-0.303,1.048,7.751,-30.701,-17.456
0.25,-0.295,1.051,7.08,-28.748,-18.311
0.271,-0.286,1.046,7.141,-26.733,-17.761
0.281,-0.292,1.039,7.751,-25.146,-16.418
0.272,-0.309,1.033,8.057,-24.658,-15.015
0.25,-0.315,1.027,7.507,-24.78,-13.672
0.222,-0.321,1.022,6.409,-24.841,-12.268
0.2,-0.318,1.023,5.005,-24.475,-11.047
0.19,-0.313,1.021,3.906,-23.621,-10.132
0.185,-0.304,1.023,3.54,-22.644,-10.132
0.19,-0.296,1.013,4.456,-21.118,-10.376
0.199,-0.299,0.997,5.493,-19.958,-10.254
0.193,-0.307,0.988,5.981,-18.921,-10.254
0.181,-0.311,0.987,6.287,-18.311,-10.132
0.146,-0.302,1.004,6.714,-18.005,-9.583
0.126,-0.306,1.028,7.507,-17.7,-8.545
0.129,-0.325,1.028,8.85,-16.357,-7.446
-0.735,-0.554,1.335,-28.137,-210.632,-68.848
-0.7,-0.713,1.318,-41.26,-227.783,-80.627
-0.672,-0.62,1.305,-60.242,-246.887,-92.896
-0.646,-0.375,1.197,-74.28,-265.32,-104.309
-0.552,-0.15,1.057,-74.463,-282.715,-112.915
-0.412,0.107,1.001,-57.983,-301.147,-117.676
-0.423,0.205,0.998,-24.048,-325.439,-116.15
-0.582,-0.137,0.945,16.235,-351.807,-105.347
-1.097,-0.828,0.856,48.889,-381.47,-74.402
-1.901,-1.644,1.016,62.256,-404.358,-19.226
-2.701,-2.007,1.377,50.781,-401.855,49.561
-3.272,-1.883,1.755,15.686,-362.183,110.413
-3.585,-1.526,2.19,-24.902,-274.414,147.4
-3.482,-0.992,2.306,-59.326,-146.79,165.1
-3.023,-0.457,2.171,-77.271,-9.338,168.457
-2.495,0.139,1.911,-76.111,107.361,149.658
-2.099,0.462,1.651,-48.279,189.758,117.188
-1.791,0.428,1.423,-0.488,240.479,85.632
-1.607,0.137,1.231,44.983,265.198,67.078
-1.539,-0.157,1.114,71.411,272.644,58.96
-1.521,-0.367,1.042,77.393,270.264,59.265
-1.567,-0.49,1.004,68.115,263.428,66.711
-1.662,-0.531,0.983,50.598,255.249,80.017
-1.743,-0.531,0.956,30.151,249.023,97.656
-1.844,-0.475,0.943,10.864,245.361,117.249
-1.957,-0.37,0.947,-5.615,244.141,136.963
-2.065,-0.328,0.934,-17.273,245.3,157.288
-2.152,-0.315,0.901,-26.672,248.779,174.561
-2.215,-0.323,0.865,-36.011,254.822,186.89
-2.265,-0.332,0.831,-46.57,263.062,193.298
-2.308,-0.335,0.816,-57.251,272.461,193.787
-2.338,-0.334,0.805,-66.833,283.691,189.392
-2.338,-0.373,0.79,-74.463,296.753,181.213
-2.203,-0.441,0.822,-80.994,310.425,170.288
-1.961,-0.419,0.862,-87.036,322.205,156.555
-1.862,-0.371,0.913,-91.553,329.041,142.883
-2.016,-0.374,1.022,-90.088,334.534,132.629
-2.279,-0.422,1.066,-81.482,344.116,127.991
-2.352,-0.64,1.007,-71.96,364.319,128.845
-2.17,-0.839,0.94,-70.374,392.883,129.517
-2.012,-0.796,0.854,-82.52,417.419,126.831
-1.932,-0.665,0.74,-96.191,433.716,123.413
-1.966,-0.579,0.587,-103.638,441.589,120.605
-1.979,-0.505,0.405,-105.652,442.383,116.516
-2.024,-0.396,0.252,-102.722,436.462,109.863
-2.169,-0.215,0.091,-93.75,426.392,103.21
-2.211,-0.029,-0.073,-77.82,414.246,97.473
-2.181,0.031,-0.268,-54.26,398.682,92.651
-2.168,-0.038,-0.491,-29.907,378.113,87.524
-2.083,-0.156,-0.712,-13.794,352.539,79.834
-2.024,-0.194,-0.901,-8.179,321.655,67.688
-1.931,-0.123,-1.046,-9.399,287.048,52.368
-1.71,-0.028,-1.141,-10.681,250.671,36.621
-1.465,0.081,-1.151,-9.155,211.365,21.301
-1.299,0.253,-1.092,-1.099,169.556,7.69
-1.01,0.316,-1.028,14.282,131.348,-0.977
-0.722,0.253,-0.921,32.349,98.389,-4.456
-0.561,0.085,-0.803,46.265,69.824,-5.859
-0.428,-0.082,-0.693,50.11,48.157,-7.202
-0.311,-0.085,-0.585,44.312,33.997,-8.85
-0.234,0.024,-0.48,35.889,25.146,-8.606
-0.172,0.101,-0.392,32.471,18.555,-3.601
-0.216,0.109,-0.309,33.752,13,4.028
-0.249,0.084,-0.261,36.255,10.01,12.268
-0.186,0.111,-0.235,35.461,9.583,18.799
-0.078,0.137,-0.223,30.701,8.118,22.522
0.024,0.154,-0.204,23.132,3.357,22.705
0.063,0.205,-0.144,13.977,-4.822,18.799
0.027,0.259,-0.042,6.409,-14.587,11.841
-0.062,0.235,0.084,3.235,-23.865,4.517
-0.125,0.134,0.19,1.709,-30.579,-1.099
-0.12,0.035,0.265,-2.014,-35.583,-5.188
-0.082,0.008,0.323,-7.324,-40.71,-9.705
0.002,0.015,0.367,-11.169,-46.631,-14.526
0.113,-0.039,0.425,-10.986,-52.673,-19.653
0.092,-0.1,0.566,-7.996,-58.533,-24.963
0.034,-0.175,0.707,-2.625,-61.035,-28.259
0.178,-0.257,0.779,2.686,-57.8,-28.625
0.401,-0.266,0.813,4.7,-53.833,-28.015
0.579,-0.269,0.841,5.798,-53.345,-26.794
0.661,-0.258,0.884,6.653,-56.702,-25.94
0.686,-0.222,0.954,8.118,-60.425,-24.902
0.71,-0.219,1.022,11.047,-62.012,-24.048
0.703,-0.27,1.085,14.648,-62.317,-22.705
0.685,-0.319,1.122,15.564,-61.34,-21.79
0.7,-0.331,1.144,13.55,-59.143,-21.24
0.681,-0.326,1.175,10.437,-56.946,-21.057
0.613,-0.299,1.219,9.155,-53.101,-20.691
0.622,-0.335,1.235,10.071,-46.326,-19.714
0.701,-0.367,1.219,10.437,-39.429,-18.921
0.763,-0.356,1.205,8.545,-35.034,-19.958
0.772,-0.349,1.205,7.385,-33.02,-22.522
0.763,-0.384,1.212,8.118,-31.616,-24.536
0.74,-0.424,1.232,8.423,-29.907,-24.658
0.707,-0.496,1.24,7.69,-28.076,-23.193
0.679,-0.523,1.218,4.761,-25.269,-21.057
0.656,-0.469,1.183,0.366,-22.217,-18.555
0.665,-0.391,1.127,-1.648,-20.081,-15.503
0.756,-0.357,1.07,-0.122,-19.775,-12.085
0.794,-0.326,1.072,2.258,-22.4,-10.925
0.769,-0.377,1.116,5.005,-25.574,-11.597
0.7,-0.426,1.154,6.104,-26.55,-13.062
0.635,-0.424,1.184,4.7,-23.682,-13.977
0.624,-0.429,1.177,3.296,-18.005,-13.367
0.637,-0.434,1.139,1.831,-12.329,-11.536
0.632,-0.435,1.09,-1.099,-8.728,-9.399
0.576,-0.412,1.07,-4.639,-7.141,-7.263
0.536,-0.45,1.035,-6.958,-7.019,-5.371
0.529,-0.476,0.993,-9.583,-7.812,-4.333
0.532,-0.458,0.966,-13,-8.362,-3.784
0.546,-0.42,0.949,-14.282,-8.789,-3.113
0.519,-0.365,0.938,-12.451,-9.033,-2.197
0.47,-0.338,0.932,-7.385,-8.301,-0.61
0.454,-0.357,0.906,-1.648,-6.165,1.831
0.473,-0.365,0.871,1.343,-3.845,3.967
0.466,-0.338,0.843,0.793,-2.747,4.7
0.437,-0.294,0.828,-0.854,-2.93,4.883
0.405,-0.254,0.814,-1.587,-3.235,5.371
0.386,-0.289,0.795,-1.953,-2.869,6.47
-0.724,-0.536,1.22,-34.241,-226.257,-55.908
-0.746,-0.441,1.153,-45.349,-239.746,-65.491
-0.778,-0.439,1.062,-49.866,-253.662,-73.792
-0.758,-0.366,0.979,-52.551,-265.808,-81.97
-0.667,-0.11,0.891,-53.04,-277.527,-89.05
-0.58,0.048,0.838,-38.757,-291.443,-92.59
-0.623,0.033,0.76,-9.033,-309.509,-90.454
-0.81,-0.284,0.597,23.376,-332.031,-78.369
-1.313,-0.934,0.589,43.945,-359.436,-45.349
-2.053,-1.559,0.78,44.312,-377.319,6.348
-2.677,-1.755,1.127,21.667,-366.089,60.242
-3.143,-1.598,1.508,-15.869,-315.796,97.9
-3.354,-1.168,1.874,-53.223,-222.778,113.831
-3.234,-0.625,2.044,-77.026,-102.539,118.713
-2.879,-0.156,2.01,-72.876,18.311,114.502
-2.479,0.028,1.795,-44.861,119.812,101.013
-2.08,-0.025,1.563,-8.24,194.275,83.008
-1.754,-0.201,1.372,22.278,241.516,66.711
-1.547,-0.396,1.239,38.879,266.479,53.284
-1.477,-0.485,1.169,40.771,277.161,46.875
-1.472,-0.489,1.172,35.583,280.273,48.462
-1.526,-0.399,1.216,30.212,278.137,59.021
-1.673,-0.356,1.266,29.236,274.109,80.933
-1.832,-0.414,1.283,30.823,274.414,112.366
-1.912,-0.54,1.24,26.978,282.288,147.156
-1.916,-0.646,1.162,12.817,294.556,178.772
-1.869,-0.678,1.051,-9.766,306.885,201.599
-1.791,-0.636,0.927,-36.438,316.162,213.135
-1.672,-0.555,0.814,-62.5,321.655,213.867
-1.548,-0.405,0.757,-83.435,322.571,205.444
-1.534,-0.257,0.777,-94.177,318.481,191.284
-1.616,-0.167,0.812,-93.018,313.049,176.514
-1.73,-0.157,0.801,-84.534,312.012,163.94
-1.76,-0.232,0.752,-74.341,317.932,153.259
-1.716,-0.326,0.676,-67.383,327.454,141.846
-1.572,-0.388,0.579,-65.735,335.815,128.662
-1.476,-0.403,0.522,-68.054,339.661,114.99
-1.604,-0.357,0.583,-69.092,339.966,102.539
-1.852,-0.3,0.62,-63.782,342.285,96.375
-1.933,-0.388,0.543,-56.824,352.6,98.328
-1.809,-0.521,0.402,-56.824,365.967,101.807
-1.577,-0.54,0.225,-66.589,373.474,100.708
-1.323,-0.394,0.083,-80.444,369.141,93.506
-1.12,-0.129,0.025,-87.219,352.051,82.581
-1.004,0.051,0.021,-79.346,325.134,71.899
-0.99,0.114,0.038,-58.228,295.471,64.209
-1.063,0.026,0.087,-32.288,268.066,59.692
-1.201,-0.114,0.146,-9.949,245.361,58.167
-1.33,-0.26,0.17,3.296,227.966,58.533
-1.394,-0.343,0.174,6.592,215.637,60.181
-1.451,-0.28,0.148,3.54,207.764,61.584
-1.448,-0.187,0.063,-0.244,202.881,63.66
-1.314,-0.133,-0.101,-2.319,197.876,65.369
-1.092,-0.045,-0.275,-3.723,187.622,63.965
-0.902,0.081,-0.395,-4.456,167.725,57.434
-0.805,0.177,-0.445,-1.953,141.052,47.485
-0.8,0.19,-0.415,4.028,112.427,36.438
-0.84,0.14,-0.324,10.742,86.914,25.452
-0.879,0.075,-0.224,15.991,67.993,16.479
-0.798,0.005,-0.149,17.517,56.213,9.827
-0.627,-0.01,-0.125,15.198,48.828,4.272
-0.431,-0.025,-0.128,10.254,42.603,-0.488
-0.241,0,-0.139,3.906,34.18,-5.005
-0.107,0.069,-0.127,-0.671,23.865,-9.705
0.012,0.088,-0.079,-0.916,13.123,-13.245
0.109,0.019,-0.006,2.014,3.174,-14.587
0.163,-0.053,0.075,3.174,-5.249,-14.648
0.153,-0.057,0.157,2.014,-11.841,-13.123
0.168,-0.053,0.222,1.526,-15.564,-9.705
0.204,-0.049,0.274,2.808,-17.395,-5.371
0.209,-0.036,0.331,5.554,-19.043,-1.953
0.218,-0.068,0.387,8.545,-20.996,1.16
0.198,-0.056,0.441,10.864,-22.888,3.235
0.147,-0.02,0.502,13.428,-24.78,4.272
0.12,-0.044,0.539,17.395,-25.452,5.127
0.158,-0.11,0.555,20.569,-25.635,5.127
0.194,-0.144,0.571,19.47,-26.978,3.357
0.191,-0.112,0.613,15.137,-29.907,-0.122
0.174,-0.065,0.662,12.878,-32.471,-3.845
0.201,-0.068,0.704,13.55,-33.875,-8.362
0.252,-0.083,0.734,15.259,-34.241,-14.893
0.304,-0.127,0.754,16.113,-35.339,-22.4
0.355,-0.181,0.777,14.648,-36.804,-29.297
0.376,-0.198,0.819,11.536,-38.757,-35.034
0.326,-0.18,0.888,9.277,-40.222,-38.818
0.274,-0.182,0.926,11.292,-39.429,-40.1
0.297,-0.226,0.937,15.503,-35.4,-39.124
0.403,-0.277,0.932,18.86,-32.471,-38.452
0.503,-0.295,0.939,19.165,-33.081,-39.063
0.543,-0.321,0.953,17.578,-35.828,-39.734
0.552,-0.341,0.984,15.076,-37.842,-39.795
0.569,-0.395,1.009,12.146,-38.208,-38.452
0.579,-0.45,1.018,8.057,-37.354,-36.499
0.558,-0.428,1.03,2.808,-36.56,-34.058
0.547,-0.39,1.029,-0.244,-35.095,-31.372
0.541,-0.377,1.02,-0.183,-33.02,-27.771
0.508,-0.424,1.013,0.977,-32.288,-24.17
0.483,-0.476,1,0.305,-32.593,-21.423
0.493,-0.46,0.978,-3.296,-32.837,-19.836
0.511,-0.404,0.973,-6.348,-33.203,-18.799
0.516,-0.382,0.981,-5.92,-33.875,-17.761
0.51,-0.389,0.998,-3.601,-34.241,-16.357
0.471,-0.417,1.014,-1.16,-34.18,-14.709
0.455,-0.469,1.013,-0.854,-33.203,-12.817
0.421,-0.467,1.014,-3.479,-31.616,-11.108
0.418,-0.406,1.006,-7.202,-30.029,-10.193
0.448,-0.335,0.998,-8.362,-28.381,-9.705
0.463,-0.298,1.005,-6.042,-26.733,-9.888
0.46,-0.314,1.018,-1.648,-25.085,-10.193
0.439,-0.372,1.033,2.197,-23.193,-10.803
0.407,-0.409,1.045,3.113,-20.752,-11.108
0.394,-0.406,1.042,1.526,-18.188,-10.925
0.397,-0.365,1.021,0.488,-15.381,-10.62
0.409,-0.332,0.997,1.953,-12.573,-10.315
0.404,-0.3,0.974,5.432,-10.803,-10.498
0.393,-0.299,0.969,9.216,-9.888,-10.62
0.405,-0.342,0.976,12.268,-9.644,-10.193
0.407,-0.384,0.992,11.719,-10.437,-9.827
0.368,-0.371,1.009,8.24,-10.864,-9.216
-3.464,-1.856,1.026,31.311,-479.675,26.672
-4,-2.283,1.861,5.432,-438.049,100.891
-4,-2.044,2.448,-57.373,-277.161,132.385
-3.845,-0.567,2.404,-141.907,-46.997,124.084
-2.601,0.793,2.035,-170.227,134.094,80.566
-1.943,1.232,1.628,-111.572,227.356,25.208
-1.453,0.665,1.257,-13.245,266.724,-21.057
-1.314,0.089,1.07,57.861,270.264,-51.208
-1.431,-0.41,0.99,89.294,258.057,-56.885
-1.643,-0.715,0.993,93.384,247.681,-38.086
-1.824,-0.868,0.993,78.308,243.103,-1.099
-1.952,-0.839,0.984,52.246,246.521,44.128
-2.099,-0.656,0.955,22.339,255.493,90.027
-2.175,-0.418,0.881,-2.38,268.616,130.432
-2.202,-0.22,0.794,-16.907,284.119,163.086
-2.324,-0.083,0.761,-20.752,300.11,186.951
-2.497,-0.023,0.73,-16.357,317.993,205.078
-2.545,-0.109,0.638,-9.399,340.942,218.14
-2.511,-0.246,0.512,-8.118,365.112,224.915
-2.417,-0.33,0.388,-16.052,386.169,223.328
-2.306,-0.338,0.276,-30.212,401.306,213.379
-2.164,-0.306,0.141,-46.082,410.828,197.754
-2,-0.245,-0.009,-58.838,414.612,177.734
-1.74,-0.099,-0.115,-66.162,411.194,153.809
-1.483,0.097,-0.179,-65.491,400.024,130.127
-1.281,0.211,-0.202,-55.42,380.493,111.45
-1.196,0.187,-0.206,-39.368,354.919,97.595
-1.195,0.068,-0.207,-24.902,327.087,86.365
-1.205,-0.037,-0.208,-16.357,301.086,76.05
-1.232,-0.072,-0.193,-13.672,277.832,66.589
-1.271,-0.047,-0.144,-12.756,258.484,60.303
-1.37,0.01,-0.074,-9.705,243.591,60.181
-1.447,0.005,-0.036,-4.089,234.558,68.115
-1.456,-0.095,-0.039,0.305,230.103,80.078
-1.396,-0.177,-0.093,-1.953,227.234,90.576
-1.224,-0.169,-0.176,-10.986,224.06,96.375
-1.022,-0.058,-0.244,-22.278,216.98,96.68
-0.793,0.074,-0.298,-30.151,205.261,92.224
-0.637,0.2,-0.322,-32.593,188.66,83.74
-0.628,0.239,-0.314,-28.992,168.579,73.059
-0.69,0.2,-0.292,-21.851,148.804,61.34
-0.794,0.151,-0.265,-14.954,132.935,48.889
-0.844,0.156,-0.232,-8.789,121.765,37.415
-0.903,0.2,-0.166,-1.465,113.647,28.992
-0.927,0.198,-0.138,8.484,108.154,25.452
-0.883,0.065,-0.157,16.663,104.553,25.085
-0.791,-0.036,-0.21,16.785,100.098,24.17
-0.657,-0.05,-0.268,8.911,92.468,20.752
-0.494,0.055,-0.293,-1.526,80.627,14.648
-0.348,0.179,-0.266,-7.08,63.904,7.263
-0.265,0.251,-0.195,-4.211,43.884,0.244
-0.272,0.216,-0.095,5.31,23.926,-5.371
-0.268,0.084,-0.003,15.625,7.507,-10.742
-0.222,-0.023,0.075,21.667,-3.906,-15.93
-0.161,-0.068,0.154,21.851,-12.085,-20.203
-0.104,-0.102,0.246,19.104,-20.081,-22.034
-0.069,-0.089,0.357,16.174,-28.076,-21.179
-0.062,-0.095,0.482,15.32,-34.18,-17.639
-0.052,-0.148,0.576,16.052,-37.17,-12.695
0.003,-0.209,0.642,15.442,-36.621,-8.179
0.097,-0.193,0.686,12.207,-34.302,-6.531
0.206,-0.114,0.716,8.911,-33.203,-7.324
0.292,-0.055,0.742,10.254,-33.325,-8.118
0.365,-0.065,0.784,14.709,-33.813,-9.46
0.402,-0.112,0.833,19.409,-34.363,-11.78
0.397,-0.181,0.889,22.217,-34.607,-14.648
0.375,-0.211,0.928,21.484,-33.997,-17.883
0.355,-0.225,0.956,18.25,-32.898,-20.081
0.352,-0.251,0.978,15.503,-31.677,-20.325
0.306,-0.262,1.012,12.817,-30.334,-19.348
0.231,-0.247,1.05,11.658,-28.32,-16.846
0.208,-0.256,1.046,11.963,-23.437,-12.695
0.226,-0.276,1.009,11.841,-18.127,-9.094
0.248,-0.254,0.978,10.071,-15.015,-7.324
0.247,-0.231,0.963,8.667,-15.381,-7.202
0.241,-0.24,0.955,7.935,-17.578,-7.935
0.221,-0.256,0.966,7.263,-20.264,-9.827
0.196,-0.285,0.975,6.47,-22.4,-12.085
0.184,-0.303,0.99,4.517,-23.926,-14.587
0.204,-0.308,1.001,2.014,-25.635,-16.968
0.184,-0.309,1.025,0.793,-28.137,-19.165
0.134,-0.313,1.052,1.587,-29.907,-20.752
0.112,-0.324,1.053,3.845,-29.297,-20.63
0.173,-0.335,1.037,6.226,-27.1,-19.287
0.229,-0.354,1.034,7.385,-26.062,-18.555
0.256,-0.385,1.032,7.324,-26.794,-18.677
0.25,-0.386,1.03,6.287,-28.137,-19.592
0.228,-0.352,1.03,5.615,-28.259,-20.02
0.227,-0.338,1.018,6.836,-27.161,-19.043
0.236,-0.342,1.006,8.789,-25.574,-17.273
0.229,-0.339,0.997,10.376,-24.963,-15.747
0.211,-0.331,1.001,10.925,-25.146,-14.587
0.233,-0.325,1.022,10.864,-25.818,-13.428
0.243,-0.334,1.047,10.437,-27.161,-12.817
0.24,-0.334,1.072,8.728,-27.222,-12.573
0.233,-0.32,1.093,5.859,-25.452,-12.756
0.235,-0.31,1.095,3.113,-22.217,-13
0.245,-0.312,1.081,1.221,-18.311,-13.123
0.275,-0.317,1.064,-0.061,-15.137,-13.55
0.285,-0.32,1.053,-0.549,-13.306,-13.916
0.261,-0.323,1.052,-0.305,-11.841,-13.672
0.245,-0.336,1.051,0.488,-9.766,-12.939
0.238,-0.362,1.039,1.038,-7.69,-11.719
0.222,-0.385,1.033,0.671,-5.798,-10.498
0.186,-0.382,1.035,-0.183,-4.333,-9.705
0.151,-0.367,1.023,0.427,-2.38,-8.85
0.138,-0.358,0.994,2.93,-0.122,-7.996
0.16,-0.351,0.96,6.409,1.465,-7.751
0.157,-0.322,0.938,10.376,1.648,-8.301
0.144,-0.32,0.921,15.137,1.099,-8.728
0.125,-0.335,0.9,19.47,0.732,-8.789
0.115,-0.336,0.877,22.461,-0.122,-8.667
0.109,-0.32,0.857,23.865,-1.038,-8.545
0.094,-0.291,0.849,24.658,-2.197,-8.362
0.061,-0.292,0.837,25.33,-4.211,-7.385
0.026,-0.315,0.822,25.635,-6.409,-5.615
0,-0.321,0.805,23.376,-8.789,-4.333
0.001,-0.311,0.789,19.836,-10.925,-3.723
0.028,-0.294,0.789,15.32,-12.817,-4.211
-0.655,-0.731,1.935,-30.396,-325.317,-79.529
-0.458,-0.761,1.788,-53.467,-340.21,-94.666
-0.586,-0.798,1.794,-71.472,-366.333,-104.736
-0.493,-0.962,1.454,-97.29,-388.733,-115.051
-0.379,-0.744,1.018,-137.39,-406.494,-126.465
-0.11,-0.349,0.72,-171.57,-420.532,-136.169
0.058,0.16,0.725,-174.561,-434.875,-137.573
-0.488,0.055,1.01,-123.291,-463.44,-109.009
-2.186,-2.054,1.296,-57.251,-497.925,-41.809
-4,-3.618,2.239,-41.809,-475.891,65.979
-4,-4,2.997,-100.952,-309.692,149.475
-3.734,-3.1,2.796,-238.647,-34.607,175.11
-2.003,0.039,2.45,-363.953,186.89,135.498
-1,2.315,2.315,-334.595,287.598,79.346
-0.392,2.079,1.886,-137.024,308.96,32.715
-0.338,0.097,1.383,83.191,287.109,4.517
-1.063,-1.681,1.177,187.683,243.958,18.555
-2.047,-2.592,1.221,172.119,214.417,67.322
-2.818,-2.648,1.26,88.867,217.407,138.489
-3.252,-1.847,1.226,-13.489,247.681,211.914
-3.478,-0.694,1.123,-87.891,288.086,266.357
-3.549,0.251,0.989,-105.835,327.393,298.767
-3.664,0.52,0.831,-70.496,359.741,311.951
-3.88,0.254,0.626,-15.747,387.329,310.059
-4,-0.222,0.388,22.522,416.443,298.279
-4,-0.612,0.155,29.602,448.425,282.043
-4,-0.766,-0.04,7.69,477.6,265.32
-3.891,-0.725,-0.198,-27.039,498.291,249.084
-3.464,-0.576,-0.314,-61.462,508.057,235.291
-3.001,-0.346,-0.416,-88.013,503.723,221.741
-2.543,0.017,-0.526,-102.539,485.413,209.839
-2.022,0.308,-0.618,-99.426,454.285,198.364
-1.635,0.376,-0.741,-80.566,411.133,184.937
-1.339,0.21,-0.821,-58.655,361.206,165.833
-1.13,-0.031,-0.916,-45.349,309.631,140.076
-0.763,-0.044,-0.986,-46.387,257.69,107.971
-0.494,-0.099,-0.951,-52.551,199.707,71.777
-0.675,-0.091,-0.813,-62.195,133.728,37.781
-0.982,0.034,-0.547,-69.397,79.285,16.418
-1.192,0.064,-0.333,-65.247,43.884,13.489
-1.33,-0.025,-0.201,-53.711,25.696,24.841
-1.348,-0.184,-0.136,-45.227,20.447,41.016
-1.242,-0.28,-0.113,-45.41,22.949,53.528
-1.04,-0.266,-0.105,-53.711,29.236,58.411
-0.854,-0.186,-0.105,-64.88,36.072,57.068
-0.704,-0.08,-0.096,-73.975,42.297,51.697
-0.599,0.005,-0.072,-78.674,46.875,43.03
-0.547,0.08,-0.03,-78.43,49.744,32.593
-0.533,0.144,0.011,-72.815,51.514,21.301
-0.526,0.187,0.033,-61.035,52.551,10.132
-0.499,0.23,0.055,-44.861,53.711,0.793
-0.491,0.212,0.073,-26.062,54.626,-4.639
-0.493,0.102,0.068,-8.911,54.565,-7.629
-0.498,-0.004,0.046,1.343,53.589,-10.376
-0.439,-0.072,0.047,4.028,52.307,-13.672
-0.318,-0.078,0.057,1.587,49.316,-17.395
-0.247,-0.013,0.089,-1.892,43.701,-20.63
-0.263,0.046,0.156,-1.648,36.56,-20.935
-0.309,0.066,0.226,2.991,30.273,-17.456
-0.35,0.003,0.278,9.766,26.184,-11.597
-0.326,-0.11,0.315,14.282,24.78,-6.47
-0.235,-0.204,0.336,12.329,23.193,-4.456
-0.141,-0.218,0.351,4.028,19.653,-5.615
-0.119,-0.139,0.391,-5.493,14.282,-9.216
-0.06,-0.056,0.449,-10.559,7.812,-12.329
0.013,-0.006,0.498,-10.132,1.587,-15.503
0.039,0.009,0.546,-5.371,-6.165,-15.991
0.059,-0.009,0.589,1.404,-12.39,-15.686
0.099,-0.062,0.631,7.629,-17.822,-16.235
0.141,-0.076,0.683,11.719,-22.339,-18.494
0.15,-0.039,0.753,14.465,-27.039,-21.179
0.086,-0.026,0.848,18.921,-31.921,-20.508
-0.031,-0.078,0.934,25.33,-33.508,-16.174
-0.101,-0.203,0.987,29.602,-30.762,-10.315
-0.083,-0.32,1.006,27.344,-23.865,-5.981
-0.026,-0.355,1,18.005,-15.686,-4.883
0.029,-0.312,0.984,6.104,-8.85,-5.554
0.125,-0.252,0.962,-3.723,-3.113,-6.897
0.155,-0.18,0.973,-9.583,-2.441,-10.498
0.153,-0.128,0.967,-8.606,-6.592,-11.597
0.117,-0.158,0.978,-3.235,-10.498,-11.902
0.1,-0.166,0.98,2.686,-11.353,-13.489
0.087,-0.186,0.974,7.996,-11.108,-15.015
0.073,-0.214,0.974,12.329,-10.376,-15.808
0.045,-0.219,0.981,14.526,-9.521,-16.602
0.015,-0.23,0.992,16.174,-8.85,-16.479
0.002,-0.263,0.991,17.7,-8.057,-14.771
0.021,-0.295,0.981,17.09,-6.958,-12.451
0.079,-0.293,0.972,14.099,-6.653,-11.047
0.145,-0.269,0.974,10.376,-7.751,-10.376
0.191,-0.237,0.984,7.324,-10.437,-10.376
0.195,-0.217,1.003,5.92,-14.16,-11.047
0.197,-0.252,1.023,5.432,-17.517,-11.902
0.185,-0.25,1.042,2.991,-20.142,-13.977
0.139,-0.207,1.071,-0.305,-20.874,-16.602
