aX,aY,aZ,gX,gY,gZ
-2.423,0.653,4,57.129,-53.162,48.218
3.892,-4,-0.491,201.172,145.569,139.282
0.987,-3.758,3.631,17.151,155.884,176.331
2.305,1.662,0.458,-80.444,144.897,215.027
-0.975,-0.328,2.253,14.221,180.054,159.485
0.165,-3.176,0.641,52.734,190.369,82.825
0.274,-0.686,1.318,-12.146,146.24,54.626
0.452,-0.346,1.254,-40.466,120.178,8.789
-0.278,-0.374,1.212,-53.894,96.802,-11.23
-0.294,0.146,1.161,-55.908,70.862,-9.766
-0.008,0.224,1.062,-41.321,53.772,-5.493
-0.085,0.145,1.031,-23.621,38.33,0.183
-0.266,0.326,1.047,-7.751,25.94,4.272
-0.291,0.429,1.02,14.282,17.822,11.047
-0.28,0.002,0.951,38.635,11.902,20.142
-0.277,-0.422,0.883,49.927,7.385,24.414
-0.275,-0.543,0.84,43.091,4.333,20.874
-0.27,-0.573,0.834,28.442,3.113,13.428
-0.334,-0.357,0.88,13.916,1.892,6.958
-0.335,-0.216,0.906,6.042,1.587,3.052
-0.296,-0.206,0.905,4.395,1.648,2.136
-0.279,-0.177,0.912,5.371,0.366,2.747
-0.307,-0.215,0.923,7.568,-1.526,3.296
-0.286,-0.266,0.9,8.972,-3.479,3.54
-0.265,-0.317,0.898,7.935,-5.554,2.686
-0.34,-0.301,0.919,5.432,-7.935,0.61
-0.342,-0.261,0.911,1.953,-9.644,-1.343
-0.342,-0.243,0.908,-0.488,-10.681,-2.38
-0.322,-0.229,0.899,-2.014,-11.536,-2.991
-0.298,-0.199,0.892,-2.197,-13,-3.235
-0.264,-0.124,0.932,-0.977,-15.625,-3.296
-0.275,-0.156,0.945,1.892,-19.531,-2.93
-0.27,-0.177,0.935,4.883,-23.926,-2.686
-0.249,-0.23,0.935,6.714,-27.954,-2.808
-0.277,-0.243,0.948,6.714,-32.532,-3.784
-0.321,-0.235,0.949,5.92,-37.109,-5.249
-0.328,-0.196,0.957,4.822,-41.443,-6.897
-0.34,-0.139,0.985,5.31,-46.631,-7.568
-0.334,-0.138,1,8.362,-52.673,-7.812
-0.284,-0.2,1.01,10.986,-60.242,-8.057
-0.239,-0.74,2.309,12.512,-352.295,-61.279
-0.212,-0.951,2.608,8.667,-384.094,-81.238
-0.68,-1.21,2.677,10.62,-398.01,-107.544
-0.599,-1.449,2.614,8.667,-401.794,-135.498
-0.789,-1.47,2.979,-1.953,-392.578,-150.085
-0.115,-2.089,2.056,-9.094,-346.191,-146.301
-4,-1.861,4,-54.871,-262.878,-112.244
-1.417,-2.498,4,-79.407,-40.405,-38.635
1.185,-2.305,2.394,-109.192,156.799,22.339
1.317,-0.929,1.821,-146.851,178.345,32.471
0.252,0.065,2.406,-130.737,162.292,25.513
-0.348,-0.551,2.734,-45.593,188.782,30.273
-0.431,-1.657,2.492,23.804,246.277,44.312
-0.609,-1.742,2.177,26.489,296.204,57.8
-0.762,-1.177,1.934,6.775,331.055,70.801
-0.881,-0.697,1.752,12.329,353.76,86.365
-1.054,-0.611,1.661,44.617,367.065,105.042
-1.317,-0.691,1.67,78.674,373.718,124.756
-1.679,-0.663,1.716,98.206,378.54,142.639
-2.117,-0.44,1.705,103.882,386.597,157.166
-2.54,-0.22,1.532,105.347,396.851,166.626
-2.849,-0.016,1.306,104.492,404.053,170.532
-3.116,0.222,1.103,99.915,404.175,167.786
-3.358,0.397,0.912,94.91,400.818,158.569
-3.629,0.38,0.613,90.881,397.156,149.719
-3.848,0.216,0.296,80.383,389.709,150.696
-3.979,0.213,-0.135,55.603,372.253,164.001
-4,0.444,-0.549,22.034,341.98,182.312
-4,0.768,-0.912,-5.554,302.246,193.542
-3.919,1.248,-1.303,-21.24,258.362,191.956
-3.616,1.688,-1.567,-21.973,209.167,168.579
-3.426,1.832,-1.664,-6.592,155.273,116.455
-3.432,1.54,-1.559,14.038,103.943,49.255
-3.386,1.107,-1.411,23.376,59.509,-7.202
-3.121,0.788,-1.314,17.09,23.865,-40.222
-2.756,0.654,-1.233,2.441,-8.484,-52.673
-2.423,0.649,-1.126,-11.475,-40.1,-53.223
-2.144,0.652,-0.967,-18.25,-70.679,-49.438
-1.88,0.59,-0.795,-19.47,-97.046,-45.593
-1.625,0.506,-0.634,-19.714,-118.347,-44.739
-1.418,0.479,-0.455,-22.4,-135.315,-47.791
-1.246,0.495,-0.286,-24.353,-147.4,-53.833
-1.089,0.427,-0.135,-23.682,-155.273,-60.425
-0.967,0.306,-0.002,-21.24,-160.278,-66.65
-0.89,0.18,0.146,-19.958,-163.513,-71.533
-0.869,0.083,0.297,-20.264,-163.818,-73.486
-0.852,0.005,0.417,-20.142,-161.865,-72.51
-0.819,-0.085,0.511,-19.714,-158.142,-70.007
-0.833,-0.127,0.61,-20.752,-153.87,-67.566
-0.873,-0.112,0.71,-21.545,-148.682,-64.148
-0.873,-0.098,0.767,-20.447,-143.005,-59.753
-0.863,-0.091,0.808,-17.273,-139.465,-56.58
-0.894,-0.068,0.868,-12.512,-138.855,-56.58
-0.962,-0.092,0.941,-5.066,-140.503,-59.387
-1.02,-0.16,1.024,3.723,-141.785,-62.927
-1.098,-0.208,1.17,10.864,-141.724,-65.613
-1.183,-0.257,1.315,16.174,-139.526,-66.406
-1.23,-0.357,1.438,18.677,-134.766,-65.857
-1.254,-0.374,1.537,15.015,-127.869,-66.467
-1.235,-0.318,1.611,8.423,-120.178,-68.054
-1.171,-0.269,1.656,3.845,-113.037,-69.336
-1.122,-0.278,1.701,2.808,-108.765,-69.824
-1.084,-0.374,1.738,2.686,-106.812,-69.58
-1.053,-0.49,1.77,-0.244,-105.347,-67.627
-0.988,-0.547,1.796,-7.751,-102.722,-63.477
-0.888,-0.532,1.796,-17.029,-98.938,-57.617
-0.758,-0.529,1.764,-23.56,-95.032,-49.622
-0.606,-0.578,1.702,-27.527,-92.651,-40.649
-0.472,-0.614,1.656,-32.227,-91.37,-31.189
-0.362,-0.599,1.635,-37.598,-89.844,-21.973
-0.28,-0.569,1.63,-40.894,-86.121,-13.55
-0.185,-0.535,1.6,-41.138,-78.735,-7.019
-0.061,-0.499,1.546,-38.818,-68.848,-3.357
0.056,-0.464,1.486,-34.302,-58.838,-2.319
0.144,-0.434,1.425,-27.771,-50.049,-2.93
0.213,-0.433,1.36,-19.836,-41.992,-4.944
0.372,-0.444,1.177,-11.902,-35.034,-7.324
0.519,-0.461,1.056,-5.31,-35.156,-10.254
0.327,-0.387,1.189,1.038,-42.908,-13.184
-0.59,0.008,2.302,10.925,-45.898,-11.23
-1.459,-2.966,4,44.8,0.549,26.855
4,-2.727,-0.666,70.374,169.373,107.483
0.294,-1.9,4,-77.515,120.178,139.648
1.806,2.011,1.06,-65.735,175.659,158.264
-0.878,-1.98,1.826,37.964,189.514,86.67
-0.233,-2.28,1.043,26.062,180.786,52.368
0.355,0.298,1.477,-25.879,132.019,34.18
0.048,-0.177,1.267,-16.968,111.877,1.892
-0.308,-0.613,1.037,-15.015,91.431,-2.014
-0.307,-0.228,1.04,-23.865,74.219,-0.854
-0.247,0.037,1.024,-25.574,62.927,-2.686
-0.365,0.126,1.003,-19.409,54.565,-2.014
-0.381,0.329,1.005,-6.775,46.753,3.54
-0.34,0.259,0.992,12.268,39.246,14.404
-0.296,-0.162,0.938,30.029,33.325,23.499
-0.237,-0.279,0.904,34.546,27.466,25.208
-0.259,-0.303,0.885,31.982,23.01,22.644
-0.263,-0.439,0.854,28.809,19.897,20.691
-0.243,-0.478,0.857,21.118,17.151,16.785
-0.305,-0.385,0.886,11.597,14.771,11.414
-0.36,-0.255,0.908,5.31,12.756,7.385
-0.344,-0.202,0.916,4.395,10.925,6.653
-0.305,-0.245,0.908,5.859,9.277,6.836
-0.291,-0.257,0.922,6.47,6.653,6.47
-0.315,-0.238,0.931,6.226,4.089,5.188
-0.332,-0.229,0.928,6.165,1.648,4.211
-0.342,-0.267,0.914,6.287,0.061,3.601
-0.352,-0.285,0.907,5.676,-1.404,2.93
-0.366,-0.251,0.906,4.333,-2.319,1.892
-0.37,-0.241,0.915,3.662,-2.869,1.343
-0.366,-0.235,0.919,3.113,-3.479,1.038
-0.361,-0.234,0.917,2.869,-4.272,0.549
-0.347,-0.238,0.907,2.747,-5.066,0.122
-0.341,-0.235,0.904,2.136,-6.042,-0.427
-0.351,-0.223,0.903,1.77,-7.08,-0.916
-0.36,-0.223,0.9,1.892,-8.24,-1.221
-0.361,-0.235,0.895,1.953,-8.789,-1.16
-0.359,-0.237,0.885,1.709,-9.46,-1.343
-0.354,-0.231,0.875,1.099,-10.071,-1.831
0.515,-0.778,2.229,30.334,-335.51,-28.87
-0.213,-0.522,2.366,32.471,-401.123,-48.889
-0.193,-0.896,2.941,40.1,-450.439,-77.148
-0.928,-1.558,3.322,36.865,-472.168,-105.713
-0.888,-1.738,3.211,26.611,-466.003,-141.418
-0.515,-1.671,3.55,14.038,-441.162,-163.025
-0.417,-2.406,2.243,16.724,-393.188,-152.466
-4,-2.491,4,-17.761,-322.937,-96.497
-1.871,-3.217,4,-34.119,-57.373,-10.315
1.341,-2.646,2.73,-90.759,162.598,53.528
1.546,-0.76,2.146,-144.348,202.82,50.598
0.321,0.517,2.755,-118.774,187.683,19.104
-0.514,-0.083,3.113,-6.531,213.562,8.118
-0.611,-1.726,2.8,93.872,282.166,17.822
-0.58,-2.581,2.345,102.417,345.886,36.194
-0.741,-1.964,2.128,45.288,384.155,63.171
-0.99,-0.923,2.049,6.714,404.724,98.511
-1.198,-0.34,1.989,22.705,418.884,138.489
-1.445,-0.346,1.969,69.153,427.002,173.889
-1.915,-0.507,1.977,106.14,431.702,197.632
-2.54,-0.704,1.942,117.615,439.026,212.158
-3.071,-0.67,1.76,104.492,450.439,221.985
-3.433,-0.439,1.453,79.224,465.271,229.553
-3.986,-0.309,1.004,56.946,476.99,237.549
-4,-0.296,0.49,37.598,478.149,251.099
-4,-0.076,-0.116,10.01,462.769,271.423
-4,0.272,-0.612,-25.635,431.885,282.288
-4,1.036,-0.987,-60.181,390.381,270.447
-4,1.956,-1.327,-73.608,347.29,231.75
-4,2.262,-1.753,-43.579,309.265,163.94
-4,1.936,-2.118,5.005,267.517,81.909
-4,1.403,-2.352,40.161,212.585,1.221
-4,0.952,-2.357,49.622,144.775,-61.035
-4,0.73,-2.187,36.377,74.524,-98.328
-3.799,0.712,-1.885,14.648,7.935,-112.244
-3.302,0.711,-1.554,-0.61,-51.086,-109.07
-2.836,0.654,-1.237,-6.287,-101.807,-96.436
-2.408,0.547,-0.939,-8.85,-142.395,-82.397
-2.064,0.498,-0.629,-13.306,-173.828,-71.411
-1.791,0.516,-0.324,-19.165,-196.777,-66.284
-1.585,0.525,-0.038,-22.339,-211.06,-66.956
-1.398,0.458,0.183,-22.278,-216.797,-73.059
-1.216,0.353,0.365,-21.545,-217.102,-83.008
-1.069,0.284,0.518,-22.949,-213.562,-94.421
-0.96,0.176,0.642,-24.109,-208.374,-104.065
-0.884,0.038,0.75,-24.963,-202.209,-109.924
-0.867,-0.049,0.88,-26.184,-195.007,-110.596
-0.839,-0.121,0.983,-26.794,-186.89,-107.239
-0.896,-0.218,1.041,-26.245,-176.758,-100.891
-0.837,-0.256,1.068,-26.917,-170.715,-94.604
-0.817,-0.27,1.088,-26.794,-165.1,-87.463
-0.85,-0.285,1.152,-24.475,-162.842,-81.665
-0.926,-0.31,1.288,-18.372,-165.039,-75.928
-1.054,-0.377,1.453,-9.888,-162.292,-71.472
-1.144,-0.468,1.602,-2.441,-155.579,-67.749
-1.175,-0.482,1.733,1.16,-144.226,-65.674
-1.169,-0.461,1.827,2.93,-131.409,-66.284
-1.118,-0.479,1.856,5.188,-119.507,-68.665
-1.021,-0.534,1.846,5.981,-109.924,-72.144
-0.94,-0.549,1.859,3.479,-104.37,-75.5
-0.879,-0.574,1.914,-1.099,-101.013,-78.064
-0.85,-0.596,1.991,-5.676,-97.046,-79.346
-0.775,-0.671,2.005,-10.376,-90.637,-78.369
-0.659,-0.733,1.983,-17.212,-82.275,-75.989
-0.539,-0.727,1.944,-26.367,-73.547,-73.547
-0.416,-0.66,1.896,-34.119,-63.904,-71.106
-0.261,-0.623,1.823,-37.109,-53.284,-68.42
-0.115,-0.633,1.72,-36.072,-43.579,-65.002
0.004,-0.682,1.607,-33.386,-35.583,-61.157
0.113,-0.693,1.478,-31.067,-29.724,-56.03
0.237,-0.656,1.326,-28.076,-26.611,-49.866
0.316,-0.605,1.236,-22.095,-28.137,-42.664
0.334,-0.578,1.214,-11.047,-33.02,-35.522
0.23,-0.623,1.262,4.7,-39.49,-28.076
-0.022,-0.709,1.457,18.005,-44.617,-16.602
-1.031,0.448,3.53,27.039,-39.551,1.77
0.113,-3.996,3.922,91.614,43.701,67.261
3.979,-3.103,0.263,76.416,176.331,138.855
1.074,-0.906,3.946,-82.336,106.506,171.448
0.929,1.957,1.958,-38.452,176.697,169.373
-0.174,-2.834,1.257,61.218,174.744,78.674
-0.125,-2.346,0.986,18.921,156.494,45.044
0.238,0.876,1.477,-34.546,102.905,23.987
-0.171,0.185,1.239,-21.301,85.876,-4.456
-0.261,-0.687,0.914,-4.883,70.862,-0.183
-0.262,-0.303,0.926,-11.047,54.993,7.507
-0.287,-0.017,0.904,-17.639,48.462,0.427
-0.396,0.194,0.891,-16.724,45.837,-4.333
-0.466,0.249,0.883,-7.141,44.495,-1.16
-0.317,0.102,0.895,7.935,44.006,8.362
-0.175,-0.187,0.923,20.081,41.809,16.846
-0.1,-0.502,0.891,22.827,35.034,18.616
-0.106,-0.53,0.9,16.479,26.611,15.076
-0.19,-0.439,0.906,7.507,18.738,9.216
-0.281,-0.334,0.921,-0.183,13.367,3.784
-0.34,-0.193,0.951,-3.54,10.071,1.099
-0.336,-0.147,0.959,-2.808,7.69,0.793
-0.329,-0.132,0.952,0.305,5.31,1.465
-0.338,-0.178,0.933,3.906,3.052,2.502
-0.325,-0.26,0.921,6.348,0.854,3.418
-0.331,-0.286,0.914,6.042,-1.038,2.991
-0.359,-0.277,0.916,4.028,-2.441,1.343
-0.346,-0.283,0.913,1.465,-3.113,0
-0.334,-0.265,0.915,-1.16,-4.272,-1.343
-0.327,-0.234,0.932,-3.052,-5.981,-2.319
-0.337,-0.162,0.946,-3.418,-8.24,-2.808
-0.308,-0.146,0.942,-1.221,-10.681,-2.441
-0.271,-0.179,0.938,2.319,-13.489,-1.892
-0.284,-0.197,0.929,4.944,-17.456,-1.709
-0.303,-0.19,0.944,6.47,-20.874,-1.648
-0.322,-0.184,0.936,7.507,-23.987,-1.77
-0.322,-0.166,0.913,8.118,-27.527,-1.77
-0.336,-0.176,0.914,8.85,-30.212,-1.709
-0.318,-0.23,0.91,8.911,-33.203,-1.587
-0.3,-0.271,0.896,7.446,-35.706,-2.258
-0.308,-0.26,0.92,5.127,-38.757,-3.296
-0.328,-0.221,0.941,2.869,-42.847,-4.883
-0.343,-0.24,0.943,1.892,-47.485,-6.714
-0.363,-0.217,0.943,0.854,-52.002,-8.606
0.144,-0.601,1.994,9.583,-276.978,-40.71
-0.253,-0.491,2.159,16.968,-327.576,-60.669
-0.254,-0.898,2.782,32.959,-366.821,-85.938
-0.43,-1.558,2.81,36.011,-385.254,-114.807
-0.766,-1.57,2.905,19.348,-391.968,-146.545
-0.841,-1.606,3.355,15.32,-379.15,-163.574
0.399,-2.515,2.218,20.386,-331.299,-155.396
-3.843,-2.828,4,-29.663,-273.376,-96.985
-1.492,-3.327,4,-65.552,-78.979,8.85
1.536,-2.782,2.801,-113.708,119.934,95.703
1.619,-1.107,2.403,-159.546,166.077,110.107
0.524,0.339,2.981,-142.395,169.434,84.778
-0.371,0.151,3.281,-38.025,210.388,65.063
-0.464,-1.201,2.896,71.838,283.325,56.091
-0.549,-2.061,2.441,104.553,347.839,51.208
-0.777,-1.78,2.184,70.618,387.024,55.42
-1.076,-0.986,2.052,38.208,408.203,73.914
-1.264,-0.446,1.927,48.828,419.983,105.713
-1.458,-0.382,1.847,88.44,421.997,143.066
-1.937,-0.583,1.77,122.253,415.649,179.932
-2.481,-0.665,1.684,127.808,407.166,213.013
-3.07,-0.422,1.587,107.239,399.048,237.854
-3.8,-0.062,1.355,78.552,391.907,248.474
-4,0.272,0.903,55.908,387.268,246.46
-4,0.466,0.297,38.269,379.333,240.295
-4,0.647,-0.294,17.578,362.427,229.736
-4,0.922,-0.718,-6.531,334.778,206.482
-4,1.297,-1.028,-25.94,300.842,171.875
-4,1.512,-1.263,-30.823,265.503,126.465
-4,1.493,-1.44,-23.437,229.126,73.242
-3.957,1.281,-1.583,-11.597,188.049,19.287
-3.449,0.995,-1.637,-4.028,141.174,-24.719
-3.034,0.796,-1.546,-2.625,88.257,-52.307
-2.722,0.692,-1.375,-4.15,36.438,-62.927
-2.455,0.563,-1.174,-3.418,-9.705,-58.228
-2.178,0.401,-0.976,-3.479,-49.438,-45.349
-1.906,0.357,-0.787,-9.216,-81.848,-32.532
-1.647,0.436,-0.616,-18.066,-106.323,-24.78
-1.39,0.562,-0.473,-22.705,-124.084,-23.376
-1.189,0.63,-0.341,-19.592,-137.756,-26.794
-1.047,0.55,-0.211,-11.23,-148.01,-34.302
-0.952,0.415,-0.074,-4.639,-153.931,-45.044
-0.881,0.266,0.05,-4.211,-155.518,-56.396
-0.795,0.157,0.141,-9.46,-153.381,-66.528
-0.711,0.156,0.209,-18.433,-149.109,-74.829
-0.677,0.162,0.279,-23.499,-144.226,-80.261
-0.678,0.118,0.334,-22.644,-139.221,-82.642
-0.65,0.019,0.37,-19.165,-134.46,-83.191
-0.612,-0.013,0.403,-16.541,-130.798,-82.764
-0.614,0.009,0.457,-13.489,-130.188,-81.787
-0.638,0.026,0.537,-7.202,-131.104,-81.726
-0.668,-0.013,0.634,1.892,-131.165,-83.191
-0.732,-0.113,0.749,10.925,-130.188,-85.815
-0.811,-0.203,0.874,16.479,-128.479,-87.708
-0.869,-0.267,0.994,18.86,-125.854,-87.28
-0.916,-0.312,1.13,19.47,-121.948,-83.618
-0.964,-0.351,1.254,19.47,-117.126,-77.82
-0.989,-0.394,1.326,17.7,-111.328,-70.862
-0.964,-0.423,1.349,13.855,-106.018,-64.453
-0.936,-0.4,1.36,7.629,-102.234,-60.303
-0.948,-0.357,1.413,0.793,-99.609,-58.594
-0.979,-0.354,1.479,-3.235,-95.886,-58.411
-0.947,-0.438,1.517,-5.493,-89.661,-58.533
-0.886,-0.492,1.511,-10.437,-82.947,-58.472
-0.838,-0.498,1.506,-17.517,-77.393,-58.533
-0.814,-0.497,1.516,-23.01,-71.777,-56.885
-0.748,-0.498,1.536,-25.33,-65.247,-53.162
-0.702,-0.552,1.574,-25.94,-58.777,-49.744
-0.678,-0.625,1.588,-27.527,-52.246,-47.485
-0.61,-0.652,1.554,-32.593,-45.532,-45.776
-0.527,-0.605,1.5,-38.452,-39.856,-44.006
-0.438,-0.508,1.458,-40.588,-35.706,-42.236
-0.396,-0.445,1.454,-36.133,-32.837,-41.504
-0.38,-0.48,1.459,-25.757,-29.541,-42.175
-0.335,-0.561,1.429,-16.235,-24.109,-43.457
-0.243,-0.58,1.369,-12.085,-18.127,-44.922
-0.168,-0.522,1.319,-11.23,-13.794,-46.509
-0.116,-0.492,1.293,-8.606,-11.292,-47.607
-0.062,-0.512,1.26,-3.906,-9.399,-47.302
-0.001,-0.556,1.207,0,-8.118,-45.471
0.022,-0.56,1.169,1.526,-8.118,-42.908
-0.001,-0.5,1.156,3.357,-8.667,-40.1
-0.035,-0.348,1.184,9.399,-8.667,-36.926
-0.193,-0.196,1.452,24.109,-6.592,-31.494
-0.658,0.239,3.291,51.636,6.287,-16.235
1.099,-3.717,2.456,113.77,81.726,38.025
2.61,-2.652,1.123,56.519,150.391,94.116
0.922,-0.692,2.532,-53.223,124.39,135.803
0.003,0.738,1.475,-11.414,162.72,127.747
-0.452,-1.724,1.172,32.41,163.391,60.486
0.005,-1.528,1.039,6.226,156.25,34.485
0.158,0.112,1.281,-23.743,116.943,25.635
0.041,-0.04,1.192,-27.222,99.854,3.784
-0.199,-0.477,1.039,-23.682,83.435,-3.662
-0.203,-0.418,1.005,-28.442,66.345,-1.831
-0.124,-0.286,0.996,-35.95,53.101,-3.906
-0.18,-0.078,0.985,-39.917,40.588,-8.484
-0.282,0.268,1.015,-35.034,30.579,-8.728
-0.316,0.422,1.03,-18.372,23.193,-2.686
-0.328,0.247,1.006,4.395,18.311,6.897
-0.298,-0.02,0.946,23.193,14.221,14.771
-0.282,-0.219,0.892,31.433,10.864,17.944
-0.323,-0.351,0.873,31.25,8.728,16.907
-0.359,-0.385,0.86,25.574,8.179,14.282
-0.367,-0.346,0.853,17.456,8.362,11.23
-0.353,-0.298,0.854,9.949,9.46,8.301
-0.353,-0.247,0.874,4.7,10.803,6.165
-0.358,-0.155,0.902,1.892,11.841,4.822
-0.347,-0.102,0.923,2.319,12.329,4.944
-0.316,-0.078,0.927,5.676,12.085,6.47
-0.298,-0.114,0.935,10.254,10.803,8.179
-0.31,-0.156,0.931,14.282,8.789,9.46
-0.291,-0.196,0.915,16.785,6.775,10.254
-0.317,-0.242,0.906,17.639,5.127,10.071
-0.34,-0.234,0.906,16.907,3.906,9.583
-0.338,-0.229,0.906,15.564,3.784,8.911
-0.346,-0.251,0.913,14.343,3.906,8.118
-0.326,-0.26,0.917,12.756,3.845,7.568
-0.297,-0.27,0.912,10.864,2.991,6.714
0.565,-0.69,2.133,9.094,-295.898,-28.87
-0.025,-0.29,2.129,12.695,-361.572,-39.734
-0.023,-0.756,2.476,33.875,-416.504,-64.331
-0.419,-1.516,2.804,36.682,-443.97,-95.032
-0.764,-1.991,2.841,10.132,-446.472,-132.141
-0.847,-2.3,3.004,-25.513,-428.223,-155.945
0.244,-2.985,2.458,-54.81,-387.512,-152.649
-2.391,-2.122,3.85,-136.169,-331.36,-110.474
-2.653,-1.591,4,-169.189,-186.218,-12.878
1.455,-2.113,3.16,-104.065,27.039,88.867
2.376,-1.684,1.963,-82.397,101.501,129.883
1.261,-0.354,2.439,-77.332,86.975,113.403
-0.004,-0.016,3.274,-20.386,101.196,85.205
-0.236,-1.116,3.211,63.477,176.331,72.144
-0.073,-2.007,2.715,93.018,260.498,68.42
-0.284,-1.815,2.424,59.814,318.237,70.618
-0.758,-1.091,2.331,27.344,350.22,87.158
-1.201,-0.683,2.228,35.461,370.85,118.53
-1.505,-0.768,2.119,69.641,385.254,152.71
-1.863,-0.95,2.128,92.59,392.456,179.871
-2.386,-0.773,2.202,91.187,396.362,195.923
-2.899,-0.468,2.153,81.848,405.518,200.134
-3.289,-0.288,1.921,79.163,415.588,195.557
-3.502,-0.195,1.595,79.224,417.236,189.331
-3.608,-0.087,1.314,75.745,407.837,186.279
-3.718,0.026,1.118,69.092,392.09,184.692
-4,-0.016,0.967,62.988,376.465,181.274
-4,-0.13,0.653,52.673,363.647,182.312
-4,-0.054,0.19,30.273,347.168,191.528
-4,0.299,-0.317,1.831,319.946,200.256
-3.993,0.723,-0.696,-18.677,279.724,198.608
-3.764,1.174,-0.89,-24.658,232.3,182.556
-3.548,1.461,-0.939,-14.038,184.631,153.198
-3.306,1.305,-0.951,9.949,141.602,114.624
-3.086,0.877,-0.926,28.809,103.394,74.707
-2.864,0.577,-0.877,27.1,69.275,38.94
-2.612,0.489,-0.83,10.803,39.917,11.78
-2.341,0.459,-0.794,-7.996,14.771,-7.019
-2.088,0.526,-0.765,-23.499,-6.775,-21.79
-1.825,0.552,-0.765,-31.006,-26.306,-33.081
-1.567,0.547,-0.767,-31.25,-45.532,-41.138
-1.35,0.5,-0.75,-28.015,-65.247,-47.363
-1.211,0.449,-0.682,-23.682,-84.778,-52.368
-1.146,0.408,-0.561,-19.531,-101.685,-55.359
-1.081,0.356,-0.437,-15.076,-113.464,-55.908
-0.979,0.282,-0.344,-11.902,-120.178,-55.115
-0.865,0.242,-0.263,-11.475,-123.718,-54.199
-0.779,0.239,-0.177,-13.184,-126.221,-54.26
-0.75,0.266,-0.067,-14.221,-127.502,-55.725
-0.737,0.267,0.03,-11.963,-126.831,-58.533
-0.726,0.221,0.111,-7.568,-124.878,-62.134
-0.685,0.159,0.155,-3.479,-122.192,-65.674
-0.679,0.067,0.225,-1.099,-121.46,-69.519
-0.696,0.02,0.303,-0.549,-122.681,-72.449
-0.722,0.015,0.389,-0.916,-124.695,-73.303
-0.774,0.004,0.49,0.427,-126.587,-72.693
-0.862,-0.038,0.608,3.845,-127.441,-70.923
-0.93,-0.082,0.72,6.409,-126.465,-69.092
-0.96,-0.129,0.824,7.507,-123.413,-68.726
-0.964,-0.177,0.916,6.836,-120.239,-70.19
-0.997,-0.194,1.009,4.028,-118.042,-72.083
-1.045,-0.205,1.103,1.282,-116.455,-73.73
-1.097,-0.222,1.196,-0.244,-113.77,-75.134
-1.121,-0.269,1.263,-0.427,-109.619,-76.66
-1.09,-0.34,1.279,-1.282,-104.553,-77.82
-1.049,-0.397,1.303,-4.395,-101.013,-78.491
-1.046,-0.446,1.337,-8.667,-100.403,-77.698
-1.083,-0.464,1.41,-13.123,-101.257,-75.195
-1.13,-0.483,1.514,-15.747,-101.257,-70.923
-1.143,-0.528,1.583,-16.296,-99.426,-65.979
-1.107,-0.575,1.602,-17.883,-95.398,-62.5
-1.037,-0.545,1.583,-22.461,-90.82,-61.768
-0.953,-0.494,1.558,-26.489,-87.28,-63.171
-0.909,-0.482,1.579,-26.733,-85.205,-66.345
-0.951,-0.524,1.662,-23.621,-83.252,-69.58
-0.977,-0.588,1.721,-20.02,-77.637,-71.045
-0.847,-0.633,1.662,-18.738,-67.444,-71.777
-0.658,-0.606,1.541,-20.691,-58.35,-73.12
-0.562,-0.558,1.485,-21.912,-55.054,-74.524
-0.559,-0.598,1.499,-19.409,-55.237,-74.402
-0.53,-0.709,1.523,-16.907,-53.955,-71.228
-0.453,-0.751,1.517,-18.86,-50.293,-65.613
-0.338,-0.664,1.5,-23.621,-45.593,-60.303
-0.219,-0.533,1.474,-24.902,-40.405,-57.495
-0.121,-0.529,1.443,-19.043,-36.011,-56.946
-0.05,-0.622,1.413,-11.23,-32.104,-56.702
0.014,-0.679,1.367,-7.019,-28.381,-54.26
0.104,-0.657,1.296,-6.165,-24.963,-49.011
0.189,-0.58,1.231,-4.883,-23.01,-42.053
0.222,-0.515,1.208,0.183,-22.4,-35.339
0.303,-0.465,1.139,8.789,-21.545,-30.09
0.3,-0.308,1.204,19.592,-22.095,-25.574
-0.014,0.009,1.791,36.804,-20.935,-18.188
-0.286,-0.611,3.748,73.486,4.578,2.319
2.335,-2.899,1.211,127.686,96.375,54.077
1.83,-2.467,2.81,37.109,115.295,95.337
1.883,-0.094,1.319,-30.762,138.306,137.634
-0.864,-0.439,2.003,10.559,166.809,117.676
-0.375,-1.918,0.674,21.179,168.579,61.829
-0.197,-0.834,1.256,-13.428,147.888,47.18
0.101,0.232,1.256,-31.799,123.901,31.128
0.038,-0.704,0.968,-25.269,115.479,5.859
-0.23,-0.716,1.001,-37.231,101.868,-2.136
-0.187,-0.339,1.047,-54.382,87.646,-7.874
-0.13,0.015,1.09,-63.538,73.364,-13.672
-0.105,0.428,1.135,-56.213,57.434,-11.353
-0.104,0.611,1.13,-30.701,41.138,-2.441
-0.168,0.414,1.057,1.587,26.55,9.644
-0.226,0.099,0.962,27.649,16.663,19.409
-0.33,-0.089,0.896,42.786,11.597,22.827
-0.391,-0.264,0.86,47.791,10.559,22.339
-0.397,-0.393,0.845,44.312,12.39,21.912
-0.385,-0.444,0.856,34.119,14.709,18.86
-0.358,-0.381,0.889,21.484,16.296,14.16
-0.322,-0.273,0.912,11.597,16.846,9.949
-0.313,-0.188,0.935,6.714,16.113,7.446
-0.294,-0.15,0.953,6.348,14.282,6.714
